name	type	x	y	z
S1	source	-0.08446661676145613	-0.014270563972259374	0.07003162513654117
S2	source	-0.05338686047943864	0.08904640709084245	0.07354456288606226
S3	source	-0.05585812611697648	0.04343369194686403	0.11211281196093084
S4	source	-0.04134445059646741	-0.011779611291995052	0.13495002938154654
S5	source	-0.07852542115404854	0.03833575178546566	0.08048030922886444
S6	source	-0.07120554551675068	-0.012874272652217859	0.10787860947691345
S7	source	-0.06001571697712592	-0.04667125291229794	0.10032401197606955
S8	source	0.08089726111779451	-0.013468782472594757	0.07069988574884224
S9	source	0.04961165878108595	0.08929393663569783	0.07384421733755664
S10	source	0.051528203965077325	0.044182577766573236	0.11239716558201376
S11	source	0.03686639505686032	-0.011397164907962856	0.13536724076864518
S12	source	0.07438936548064155	0.03941469444248763	0.08096309292323575
S13	source	0.06712771392323756	-0.012199231886346213	0.1085725493643022
S14	source	0.05610543237264334	-0.04626954785642183	0.10105698010586317
D1	detector	-0.06476686499872276	0.058142569989960625	0.0908425773727145
D2	detector	-0.07242424650162711	0.02347293206381116	0.10322218957482163
D3	detector	-0.05254012370572928	0.05008087252289861	0.11168994525552177
D4	detector	-0.06804788000594998	0.07079661959251635	0.06829150708717999
D5	detector	-0.04854094660210104	0.07748562775252107	0.09563767470401577
D6	detector	-0.04744720135159301	0.09540359453034146	0.07338144743491977
D7	detector	-0.037619588707178915	0.06322851630256272	0.11572802770110814
D8	detector	-0.041613204679326624	0.026799775287857947	0.1299043936308115
D9	detector	-0.059580265086513734	0.006577034099753996	0.12222282930053617
D10	detector	-0.05435846715605282	-0.030592067341523307	0.12007406136900649
D11	detector	-0.07530743790940286	-0.030542366584596668	0.08901464107793196
D12	detector	-0.0832572656832555	0.0038126556662635702	0.0884749961659051
D13	detector	-0.07912592748234686	0.05140929117919257	0.057370046083468226
D14	detector	-0.034728744411682555	-0.0472886033948689	0.12155893496179881
D15	detector	-0.07262232765180321	-0.04569167717652384	0.06967090313361358
D16	detector	-0.0859043654400404	0.018971698468891116	0.06509762433137256
D17	detector	0.06065133742692848	0.05882414589197514	0.09117717995727878
D18	detector	0.06791592703520163	0.024682544671192706	0.10366605207860985
D19	detector	0.05467306502775064	0.03690866086847705	0.11298766705073429
D20	detector	0.06404496252582648	0.07136539218362409	0.06869826450310913
D21	detector	0.04443699932416877	0.077870560312341	0.09585944816595052
D22	detector	0.05457783608869629	0.08341740239729853	0.07375164065345455
D23	detector	0.03352717285472944	0.06359968341212022	0.11583881331702946
D24	detector	0.03694171596700852	0.02748380530252158	0.13022129709104263
D25	detector	0.055118337736003886	0.007389806635574304	0.12273244937381084
D26	detector	0.05006868618478596	-0.03016886146798239	0.12078814434271187
D27	detector	0.07152559137171413	-0.029946850066307113	0.0898285593285034
D28	detector	0.07927983641248572	0.004963467683049443	0.08918613251971833
D29	detector	0.075310088095807	0.05226884499005337	0.05787698428594235
D30	detector	0.03037644617487125	-0.04706747052084685	0.12208911000251671
D31	detector	0.0690303212923282	-0.04519401643267146	0.07032415138728654
D32	detector	0.08188685574250908	0.020427932162352107	0.06571325110115192
